36.547,11.398
36.607,11.397
36.667,11.397
36.727,11.396
36.787,11.395
36.847,11.394
36.907,11.392
36.967,11.391
37.027,11.39
37.087,11.388
37.147,11.387
37.207,11.385
37.267,11.383
37.327,11.382
37.387,11.38
37.447,11.378
37.508,11.375
37.568,11.373
37.628,11.371
37.688,11.369
37.748,11.366
37.808,11.364
37.868,11.361
37.928,11.358
37.988,11.355
38.048,11.352
38.108,11.349
38.168,11.346
38.228,11.343
38.288,11.34
38.348,11.337
38.408,11.333
38.468,11.33
38.529,11.326
38.589,11.323
38.649,11.319
38.709,11.315
38.769,11.312
38.829,11.308
38.889,11.304
38.949,11.3
39.009,11.296
39.069,11.291
39.129,11.287
39.189,11.283
39.249,11.279
39.309,11.274
39.369,11.27
39.429,11.265
39.489,11.26
39.55,11.256
39.61,11.251
39.67,11.246
39.73,11.241
39.79,11.237
39.85,11.232
39.91,11.227
39.97,11.222
40.03,11.217
40.09,11.211
40.15,11.206
40.21,11.201
40.27,11.196
40.33,11.19
40.39,11.185
40.45,11.18
40.511,11.174
40.571,11.169
40.631,11.163
40.691,11.157
40.751,11.152
40.811,11.146
40.871,11.14
40.931,11.135
40.991,11.129
41.051,11.123
41.111,11.117
41.171,11.111
41.231,11.106
41.291,11.1
41.351,11.094
41.411,11.088
41.471,11.082
41.532,11.076
41.592,11.07
41.652,11.064
41.712,11.058
41.772,11.051
41.832,11.045
41.892,11.039
41.952,11.033
42.012,11.027
42.072,11.021
42.132,11.014
42.192,11.008
42.252,11.002
42.312,10.996
42.372,10.99
42.432,10.983
42.492,10.977
42.553,10.971
42.613,10.965
42.673,10.958
42.733,10.952
42.793,10.946
42.853,10.94
42.913,10.933
42.973,10.927
43.033,10.921
43.093,10.914
43.153,10.908
43.213,10.902
43.273,10.896
43.333,10.89
43.393,10.883
43.453,10.877
43.514,10.871
43.574,10.865
43.634,10.859
43.694,10.853
43.754,10.846
43.814,10.84
43.874,10.834
43.934,10.828
43.994,10.822
44.054,10.816
44.114,10.81
44.174,10.804
44.234,10.798
44.294,10.792
44.354,10.786
44.414,10.781
44.474,10.775
44.535,10.769
44.595,10.763
44.655,10.758
44.715,10.752
44.775,10.746
44.835,10.741
44.895,10.735
44.955,10.73
45.015,8.6105
45.075,8.6025
45.135,8.5947
45.195,8.5868
45.255,8.579
45.315,8.5713
45.375,8.5635
45.435,8.5559
45.495,8.5482
45.556,8.5406
45.616,8.533
45.676,8.5255
45.736,8.5181
45.796,8.5106
45.856,8.5032
45.916,8.4959
45.976,8.4886
46.036,8.4813
46.096,8.4741
46.156,8.4669
46.216,8.4597
46.276,8.4526
46.336,8.4456
46.396,8.4386
46.456,8.4316
46.517,8.4247
46.577,8.4178
46.637,8.411
46.697,8.4042
46.757,8.3974
46.817,8.3907
46.877,8.3841
46.937,8.3774
46.997,8.3709
47.057,8.3643
47.117,8.3579
47.177,8.3514
47.237,8.345
47.297,8.3387
47.357,8.3324
47.417,8.3262
47.477,8.3199
47.538,8.3138
47.598,8.3077
47.658,8.3016
47.718,8.2956
47.778,8.2896
47.838,8.2837
47.898,8.2778
47.958,8.272
48.018,8.2662
48.078,8.2604
48.138,8.2547
48.198,8.2491
48.258,8.2435
48.318,8.2379
48.378,8.2324
48.438,8.227
48.498,8.2216
48.559,8.2162
48.619,8.2109
48.679,8.2056
48.739,8.2004
48.799,8.1953
48.859,8.1901
48.919,8.1851
48.979,8.18
49.039,8.1751
49.099,8.1701
49.159,8.1653
49.219,8.1604
49.279,8.1556
49.339,8.1509
49.399,8.1462
49.459,8.1416
49.52,8.137
49.58,8.1325
49.64,8.128
49.7,8.1235
49.76,8.1191
49.82,8.1148
49.88,8.1105
49.94,8.1062
50,8.102
50.06,8.0979
50.12,8.0938
50.18,8.0897
50.24,8.0857
50.3,8.0818
50.36,8.0779
50.42,8.074
50.48,8.0702
50.541,8.0664
50.601,8.0627
50.661,8.0591
50.721,8.0555
50.781,8.0519
50.841,8.0484
50.901,8.0449
50.961,8.0415
51.021,8.0381
51.081,8.0348
51.141,8.0315
51.201,8.0283
51.261,8.0251
51.321,8.022
51.381,8.0189
51.441,8.0159
51.502,8.0129
51.562,8.0099
51.622,8.0071
51.682,8.0042
51.742,8.0014
51.802,7.9987
51.862,7.996
51.922,7.9933
51.982,7.9907
52.042,7.9882
52.102,7.9857
52.162,7.9832
52.222,7.9808
52.282,7.9784
52.342,7.9761
52.402,7.9739
52.462,7.9716
52.523,7.9695
52.583,7.9673
52.643,7.9652
52.703,7.9632
52.763,7.9612
52.823,7.9593
52.883,7.9574
52.943,7.9555
53.003,7.9537
53.063,7.952
53.123,7.9502
53.183,7.9486
53.243,7.9469
53.303,7.9454
53.363,7.9438
53.423,7.9423
53.483,7.9409
53.544,7.9395
53.604,7.9382
53.664,7.9368
53.724,7.9356
53.784,7.9344
53.844,7.9332
53.904,7.932
53.964,7.931
54.024,7.9299
54.084,7.9289
54.144,7.9279
54.204,7.927
54.264,7.9261
54.324,7.9253
54.384,7.9245
54.444,7.9238
54.505,7.9231
54.565,7.9224
54.625,7.9218
54.685,7.9212
54.745,7.9207
54.805,7.9202
54.865,7.9197
54.925,7.9193
54.985,7.9189
55.045,7.9186
55.105,7.9183
55.165,7.918
55.225,7.9178
55.285,7.9176
55.345,7.9175
55.405,7.9174
55.465,7.9173
55.526,7.9173
55.586,7.9173
55.646,7.9174
55.706,7.9175
55.766,7.9176
55.826,7.9178
55.886,7.918
55.946,7.9182
56.006,7.9185
56.066,7.9188
56.126,7.9192
56.186,7.9195
56.246,7.92
56.306,7.9204
56.366,7.9209
56.426,7.9214
56.486,7.922
56.547,7.9226
56.607,7.9232
56.667,7.9239
56.727,7.9246
56.787,7.9253
56.847,7.9261
56.907,7.9269
56.967,7.9277
57.027,7.9285
57.087,7.9294
57.147,7.9304
57.207,7.9313
57.267,7.9323
57.327,7.9333
57.387,7.9344
57.447,7.9354
57.508,7.9365
57.568,7.9377
57.628,7.9388
57.688,7.94
57.748,7.9412
57.808,7.9425
57.868,7.9438
57.928,7.9451
57.988,7.9464
58.048,7.9478
58.108,7.9491
58.168,7.9506
58.228,7.952
58.288,7.9535
58.348,7.9549
58.408,7.9564
58.468,7.958
58.529,7.9595
58.589,7.9611
58.649,7.9627
58.709,7.9644
58.769,7.966
58.829,7.9677
58.889,7.9694
58.949,7.9711
59.009,7.9729
59.069,7.9746
59.129,7.9764
59.189,7.9782
59.249,7.98
59.309,7.9819
59.369,7.9837
59.429,7.9856
59.489,7.9875
59.55,7.9894
59.61,7.9914
59.67,7.9933
59.73,7.9953
59.79,7.9973
59.85,7.9993
59.91,8.0013
59.97,8.0034
60.03,8.0054
60.09,8.0075
60.15,8.0095
60.21,8.0116
60.27,8.0138
60.33,8.0159
60.39,8.018
60.45,8.0202
60.511,8.0223
60.571,8.0245
60.631,8.0267
60.691,8.0289
60.751,8.0311
60.811,8.0333
60.871,8.0355
60.931,8.0377
60.991,8.04
61.051,8.0422
61.111,8.0445
61.171,8.0467
61.231,8.049
61.291,8.0513
61.351,8.0536
61.411,8.0559
61.471,8.0581
61.532,8.0604
61.592,8.0628
61.652,8.0651
61.712,8.0674
61.772,8.0697
61.832,8.072
61.892,8.0743
61.952,8.0767
62.012,8.079
62.072,8.0813
62.132,8.0836
62.192,8.086
62.252,8.0883
62.312,8.0906
62.372,8.093
62.432,8.0953
62.492,8.0976
62.553,8.0999
62.613,8.1022
62.673,8.1046
62.733,8.1069
62.793,8.1092
62.853,8.1115
62.913,8.1138
62.973,8.1161
63.033,8.1184
63.093,8.1206
63.153,8.1229
63.213,8.1252
63.273,8.1274
63.333,8.1297
63.393,8.1319
63.453,8.1342
63.514,8.1364
63.574,8.1386
63.634,8.1408
63.694,8.143
63.754,8.1452
63.814,8.1474
63.874,8.1495
63.934,8.1517
63.994,8.1538
64.054,8.1559
64.114,8.158
64.174,8.1601
64.234,8.1622
64.294,8.1642
64.354,8.1663
64.414,8.1683
64.474,8.1703
64.535,8.1723
64.595,8.1743
64.655,8.1762
64.715,8.1782
64.775,8.1801
64.835,8.182
64.895,8.1839
64.955,8.1857
65.015,8.1876
65.075,8.1894
65.135,8.1912
65.195,8.1929
65.255,8.1947
65.315,8.1964
65.375,8.1981
65.435,8.1998
65.495,8.2014
65.556,8.203
65.616,8.2046
65.676,8.2062
65.736,8.2077
65.796,8.2093
65.856,8.2107
65.916,8.2122
65.976,8.2136
66.036,8.215
66.096,8.2164
66.156,8.2178
66.216,8.2191
66.276,8.2203
66.336,8.2216
66.396,8.2228
66.456,8.224
66.517,8.2251
66.577,8.2263
66.637,8.2273
66.697,8.2284
66.757,8.2294
66.817,8.2304
66.877,8.2313
66.937,8.2322
66.997,8.2331
67.057,8.2339
67.117,8.2347
67.177,8.2354
67.237,8.2362
67.297,8.2368
67.357,8.2375
67.417,8.2381
67.477,8.2386
67.538,8.2391
67.598,8.2396
67.658,8.24
67.718,8.2404
67.778,8.2407
67.838,8.241
67.898,8.2413
67.958,8.2415
68.018,8.2417
68.078,8.2418
68.138,8.2418
68.198,8.2419
68.258,8.2418
68.318,8.2418
68.378,8.2417
68.438,8.2415
68.498,8.2413
68.559,8.241
68.619,8.2407
68.679,8.2403
68.739,8.2399
68.799,8.2394
68.859,8.2389
68.919,8.2383
68.979,8.2377
69.039,8.237
69.099,8.2363
69.159,8.2355
69.219,8.2347
69.279,8.2338
69.339,8.2328
69.399,8.2318
69.459,8.2308
69.52,8.2296
69.58,8.2285
69.64,8.2272
69.7,8.2259
69.76,8.2246
69.82,8.2232
69.88,8.2217
69.94,8.2202
70,8.2186
70,14.89
70.1,14.971
70.2,15.053
70.3,15.135
70.4,15.218
70.5,15.303
70.6,15.387
70.7,15.473
70.8,15.56
70.9,15.647
71,15.735
71.1,15.824
71.2,15.914
71.3,16.004
71.4,16.095
71.5,16.188
71.6,16.281
71.7,16.375
71.8,16.469
71.9,16.565
72,16.661
72.1,16.759
72.2,16.857
72.3,16.956
72.4,17.056
72.5,17.156
72.6,17.258
72.7,17.36
72.8,17.463
72.9,17.568
73,17.673
73.1,17.778
73.2,17.885
73.3,17.993
73.4,18.101
73.5,18.211
73.6,18.321
73.7,18.432
73.8,18.544
73.9,18.657
74,18.771
74.1,18.886
74.2,19.002
74.3,19.118
74.4,19.236
74.5,19.354
74.6,19.474
74.7,19.594
74.8,19.715
74.9,19.837
75,19.96
75.1,20.084
75.2,20.209
75.3,20.335
75.4,20.462
75.5,20.59
75.6,20.718
75.7,20.848
75.8,20.978
75.9,21.11
76,21.242
76.1,21.376
76.2,21.51
76.3,21.646
76.4,21.782
76.5,21.919
76.6,22.058
76.7,22.197
76.8,22.337
76.9,22.478
77,22.621
77.1,22.764
77.2,22.908
77.3,23.053
77.4,23.199
77.5,23.347
77.6,23.495
77.7,23.644
77.8,23.794
77.9,23.946
78,24.098
78.1,24.251
78.2,24.405
78.3,24.561
78.4,24.717
78.5,24.874
78.6,25.033
78.7,25.192
78.8,25.353
78.9,25.514
79,25.677
79.1,25.84
79.2,26.005
79.3,26.17
79.4,26.337
79.5,26.505
79.6,26.674
79.7,26.844
79.8,27.015
79.9,27.187
80,27.36
